Session;Participant;Block;Condition;Display;OnsetDelay;Percept;Time;Duration;iPercept;SpeedUp_first
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;right; 8,22389052;1,300260e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;left; 9,54085287;4,620291e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;right;14,17778206;9,840967e+00; 9;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;left;24,03549962;4,103225e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;right;28,13878254;3,603375e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;left;31,74215735;7,955621e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;right;39,69777800;5,003854e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;left;44,71826391;3,586133e+00;17;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;right;48,30439738;2,068240e+00;18;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;left;50,37263783;3,903070e+00;19;FALSE
2018-12-12-15-49-30;KKK1998w;23;Slow-down;KDE 45;1,457644;right;54,27570753;4,136616e+00;20;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right; 0,43379390;1,234325e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left; 1,66811910;2,986123e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right; 4,67045402;2,535669e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left; 7,23910917;3,819641e+00; 6;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right;11,12549887;7,872707e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left;19,04832178;5,604350e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right;24,66936928;6,671905e+00;12;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left;31,37460112;4,436775e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right;35,81137586;4,236724e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left;40,04810036;5,420846e+00;16;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right;45,50224613;9,173445e-01;18;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left;46,41965812;1,984920e+00;20;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;right;48,40457785;5,921242e+00;21;FALSE
2018-12-12-15-49-30;KKK1998w;24;Slow-down;NC;1,101714;left;54,32588686;2,485167e+00;23;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;left; 0,55056170;3,486036e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;right; 4,03659742;3,869661e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;left; 7,97298452;7,872837e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;right;15,84582123;6,771947e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;left;22,71781080;9,740868e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;right;32,54207600;1,004118e+01; 9;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;left;42,61665195;3,269171e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;right;45,88582338;5,520976e+00;12;FALSE
2018-12-12-15-49-30;KKK1998w;25;Slow-down;KDE -45;1,290891;left;51,44015056;7,105537e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;left; 0,36710374;3,519376e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;right; 3,88647926;2,035096e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;left; 5,92157553;3,018842e+00; 3;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;right; 8,94041723;3,686232e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;left;12,62664938;1,567932e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;right;14,19458148;5,837798e+00; 6;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;left;20,03237945;9,690926e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;right;29,72330570;4,436769e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;left;34,16007454;1,069170e+01; 9;FALSE
2018-12-12-15-49-30;KKK1998w;26;Slow-down;KDE 45;1,373652;right;44,85176987;8,923616e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right; 0,61727798;1,567915e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left; 2,20184001;1,551198e+00; 3;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right; 3,76972795;4,503539e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left; 8,30661008;1,684634e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right; 9,99124405;2,552118e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left;12,57653909;3,502761e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right;16,07930053;1,751774e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left;17,83107404;5,754051e+00;12;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right;23,58512462;1,616266e+01;13;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left;39,79778120;1,251015e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right;41,04879636;8,539921e+00;16;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left;49,65547856;1,501085e+00;18;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right;51,15662689;6,288249e+00;20;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;left;57,44487544;1,301062e+00;21;FALSE
2018-12-12-15-49-30;KKK1998w;27;Slow-down;NC;1,002481;right;58,74593714;9,673441e-01;22;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left; 0,56726347;2,151607e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right; 2,71887003;1,451215e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left; 4,18673362;5,921262e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right;10,14133142;9,540863e+00; 6;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left;19,69877224;4,486869e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right;24,18564142;6,938761e+00; 9;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left;31,15775019;3,285810e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right;34,46029034;1,801418e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left;36,26170827;5,771119e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right;42,03282759;3,636222e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left;45,68572026;3,252583e+00;17;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right;48,93830280;1,567893e+00;18;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;left;50,55628455;1,767947e+00;20;FALSE
2018-12-12-15-49-30;KKK1998w;28;Slow-down;KDE -45;1,181663;right;52,32423146;6,905420e+00;21;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right; 0,45045524;4,004417e-01; 1;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;left; 0,91765549;6,004515e+00; 3;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right; 6,95551460;5,020584e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;left;12,00946501;5,754486e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right;17,76395098;3,119042e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;left;20,88299274;5,737845e+00; 9;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right;26,62083758;2,184968e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;left;28,82252489;1,000809e+00;12;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right;29,87335637;8,006251e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;left;37,89626211;6,855390e+00;16;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right;44,75165253;8,189702e+00;17;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;left;52,94135425;3,602792e+00;18;FALSE
2018-12-12-15-49-30;KKK1998w;29;Slow-down;KDE 45;1,043903;right;56,56082906;1,918131e+00;20;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;right; 0,65065198;5,354173e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;left; 6,05480999;2,818856e+00; 3;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;right; 8,87373018;3,252488e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;left;12,12621850;2,902251e+00; 6;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;right;15,04513413;2,004900e+01; 8;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;left;35,09413480;6,972131e+00; 9;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;right;42,06626597;7,705904e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;left;49,80554976;2,035156e+00;12;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;right;51,84070574;1,467679e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;left;53,32498810;1,484485e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;30;Slow-down;NC;1,073333;right;54,82612088;3,235995e+00;17;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left; 0,63392875;1,951507e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;right; 2,58543530;6,571737e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left; 9,17388503;2,952287e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;right;12,12617185;6,671890e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left;18,81475727;7,489111e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;right;26,32062707;3,402614e+00; 9;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left;29,72324132;3,602917e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;right;33,32615867;2,902153e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left;36,22831125;2,618663e+00;12;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;right;38,84697469;2,518741e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left;41,36571548;7,389087e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;right;48,75480287;1,517780e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left;50,27258269;1,835065e-01;16;FALSE
2018-12-12-15-49-30;KKK1998w;31;Speed-up;KDE -45;1,323584;left;53,00807364;4,486815e+00;18;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;left; 0,41708684;6,771929e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;right; 7,18901598;2,685408e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;left; 9,89109748;1,567983e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;right;11,45908058;9,040273e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;left;20,54942751;1,212613e+01; 7;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;right;32,67555272;1,190983e+01; 8;FALSE
2018-12-12-15-49-30;KKK1998w;32;Speed-up;KDE 45;1,363636;left;44,80166548;1,180920e+01;10;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;right; 0,36715848;6,454865e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;left; 6,88878184;4,386757e+00; 3;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;right;11,29223266;8,606636e+00; 5;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;left;19,94897353;1,217640e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;right;21,16661375;2,885590e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;left;24,06882698;2,068350e+00;10;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;right;26,13717720;5,904526e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;left;32,09176878;4,019741e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;right;36,11150956;9,907741e+00;14;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;left;46,05265575;6,755198e+00;16;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;right;52,84126428;1,551218e+00;18;FALSE
2018-12-12-15-49-30;KKK1998w;33;Speed-up;NC;1,379800;left;54,42579303;3,669545e+00;20;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;left; 0,48381618;7,072146e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;right; 7,55596268;4,436769e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;left;12,04283217;8,039569e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;right;20,08240111;1,379409e+01; 5;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;left;33,89315748;2,168334e+00; 7;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;right;36,09488429;1,504511e+01; 9;FALSE
2018-12-12-15-49-30;KKK1998w;34;Speed-up;KDE -45;1,260333;left;51,24002815;8,089703e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left; 0,50056056;1,868063e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right; 2,36862325;2,268433e+00; 2;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left; 4,65376935;2,885552e+00; 4;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right; 7,87296297;3,719489e+00; 6;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left;11,59251625;3,235840e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right;14,82835597;3,586147e+00; 9;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left;18,43114053;1,567894e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right;20,04908464;5,971333e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left;26,07052343;2,702081e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right;28,78918883;6,121493e+00;17;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left;34,96067861;3,702922e+00;19;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right;38,68022194;6,088117e+00;21;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left;44,80171866;3,102415e+00;23;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;right;47,92080521;1,684604e+00;25;FALSE
2018-12-12-15-49-30;KKK1998w;35;Speed-up;KDE 45;1,379037;left;49,63882841;5,987959e+00;27;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;right; 0,98421316;5,170625e+00; 1;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;left; 6,15490369;1,250992e+00; 3;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;right; 7,45596072;4,169310e-01; 5;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;left; 7,92295322;1,025806e+01; 7;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;right;18,18101108;8,973555e+00; 8;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;left;27,17128794;1,282670e+01;10;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;right;39,99798820;2,368432e+00;11;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;left;42,39981596;5,487600e+00;13;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;right;47,90406425;4,103219e+00;15;FALSE
2018-12-12-15-49-30;KKK1998w;36;Speed-up;NC;1,184800;left;52,04064964;3,536056e+00;17;FALSE
