Participant,Session,Block,Trial,OnsetDelay,Bias,Shape1,Shape2,Response1,Response2,RT1,RT2
KSB1989M,2019-05-20-16-54-24,3,4,0.6229753865261198,right,stripes-2,stripes-2,right,right,0.5838988999244066,0.31981457356505416
KSB1989M,2019-05-20-16-54-24,3,5,0.5573575688798812,right,stripes-8,stripes-8,right,right,0.8206513000905034,0.2878432545785472
KSB1989M,2019-05-20-16-54-24,3,6,0.5902395265785088,left,stripes-8,stripes-4,right,right,0.7516351231706722,0.2878793297604716
KSB1989M,2019-05-20-16-54-24,3,7,0.5930880422312287,right,heavy poles sphere,heavy poles sphere,right,right,0.359555118368462,0.22384339390328023
KSB1989M,2019-05-20-16-54-24,3,8,0.632958555386556,left,stripes-8,stripes-2,right,right,0.5663906189597583,0.28784512053607614
KSB1989M,2019-05-20-16-54-24,3,9,0.5648895550599871,left,heavy poles sphere,stripes-2,right,right,0.701769891963977,0.2878050024460208
KSB1989M,2019-05-20-16-54-24,3,10,0.587730617258511,left,stripes-4,stripes-2,right,right,0.6616266112932863,0.295855054895128
KSB1989M,2019-05-20-16-54-24,3,11,0.6255511626039061,left,stripes-4,stripes-8,right,right,0.4368934665667439,0.2798423390154312
KSB1989M,2019-05-20-16-54-24,3,12,0.6723891638360453,right,heavy poles sphere,stripes-8,right,right,0.4935977436844041,0.2718358255788189
KSB1989M,2019-05-20-16-54-24,3,13,0.605354540938787,left,stripes-2,stripes-4,right,right,0.5096972265960176,0.2638479717197697
KSB1989M,2019-05-20-16-54-24,3,14,0.5615684226022276,left,stripes-2,stripes-8,right,right,0.663058733816797,0.2719934990036563
KSB1989M,2019-05-20-16-54-24,3,15,0.5322744076370772,left,stripes-4,heavy poles sphere,right,right,0.3564056927884849,0.30395953110974006
KSB1989M,2019-05-20-16-54-24,3,16,0.6764165778522274,right,stripes-2,stripes-4,right,right,0.6139299339110948,0.2796992822595712
KSB1989M,2019-05-20-16-54-24,3,17,0.6413480471480751,left,stripes-4,stripes-4,right,right,0.3510709197644246,0.23993105908357393
KSB1989M,2019-05-20-16-54-24,3,18,0.5708260355189755,right,stripes-8,heavy poles sphere,right,right,0.3693644579220745,0.2557621550818112
KSB1989M,2019-05-20-16-54-24,3,19,0.6403082536191396,left,stripes-4,stripes-8,right,right,0.406168607314612,0.23190775202829172
KSB1989M,2019-05-20-16-54-24,3,20,0.5793772088389603,left,heavy poles sphere,stripes-2,right,right,0.5256971917647206,0.26382713519205936
KSB1989M,2019-05-20-16-54-24,3,21,0.5575169994817204,right,stripes-2,heavy poles sphere,right,right,0.43897836328778794,0.2716924578298858
KSB1989M,2019-05-20-16-54-24,3,22,0.5374129625112295,right,heavy poles sphere,stripes-8,right,right,0.542743337209231,0.29569302756908655
KSB1989M,2019-05-20-16-54-24,3,23,0.6405097995687511,left,stripes-8,stripes-8,right,right,0.7466838044510951,0.29571883998414705
KSB1989M,2019-05-20-16-54-24,3,24,0.6864117157892065,right,stripes-4,stripes-2,right,right,0.7797939796123501,0.27969959325264426
KSB1989M,2019-05-20-16-54-24,3,25,0.5142441964645001,left,stripes-8,stripes-2,right,right,0.6675836812050875,0.27183427061436305
KSB1989M,2019-05-20-16-54-24,3,26,0.5682593990639733,left,stripes-8,stripes-4,right,right,0.6215865802810185,0.27973473545534944
KSB1989M,2019-05-20-16-54-24,3,27,0.5522382661829311,right,heavy poles sphere,stripes-4,right,right,0.6748142672367976,0.2799623822929789
KSB1989M,2019-05-20-16-54-24,3,28,0.5914195157684446,right,stripes-2,stripes-2,right,right,0.5000810136630207,0.20790282838788698
KSB1989M,2019-05-20-16-54-24,3,29,0.586781018969339,right,stripes-2,stripes-8,right,right,1.7434239763747428,0.3120111385233031
KSB1989M,2019-05-20-16-54-24,3,30,0.6854765724941282,right,heavy poles sphere,heavy poles sphere,right,right,0.8345993337907203,0.27975463900384057
KSB1989M,2019-05-20-16-54-24,3,31,0.6727281733518065,right,stripes-4,heavy poles sphere,right,right,0.9781757589084918,0.2797950680874237
KSB1989M,2019-05-20-16-54-24,3,32,0.6387717099345253,left,stripes-2,stripes-8,left,right,0.8931353593698077,0.2798053308542876
KSB1989M,2019-05-20-16-54-24,3,33,0.5674055494497862,right,stripes-4,stripes-4,right,right,0.822208441778912,0.2878149542202664
KSB1989M,2019-05-20-16-54-24,3,34,0.6465678576370575,right,stripes-8,heavy poles sphere,right,right,0.6392907868030306,0.2798068858191982
KSB1989M,2019-05-20-16-54-24,3,35,0.6359830970039281,left,heavy poles sphere,stripes-2,right,right,0.9125204827732887,0.2877928737207185
KSB1989M,2019-05-20-16-54-24,3,36,0.6529927012435133,left,heavy poles sphere,stripes-4,right,right,0.5016505950698047,0.295718528991074
KSB1989M,2019-05-20-16-54-24,3,37,0.5182985049147907,left,stripes-8,stripes-4,right,right,0.45646331978150556,0.2476912661049937
KSB1989M,2019-05-20-16-54-24,3,38,0.6314478795527545,right,stripes-4,stripes-8,right,right,0.4177474967400485,0.26379883483377853
KSB1989M,2019-05-20-16-54-24,3,39,0.5993182333481022,left,heavy poles sphere,stripes-8,right,right,0.3905611152458732,0.263820293347635
KSB1989M,2019-05-20-16-54-24,3,40,0.5462409650957721,right,stripes-2,stripes-2,right,right,0.4061530576673249,0.29568929565357394
KSB1989M,2019-05-20-16-54-24,3,41,0.5284386684549627,left,stripes-2,stripes-4,right,right,0.5962543387399819,0.27181001316421316
KSB1989M,2019-05-20-16-54-24,3,42,0.6789317611954956,left,stripes-8,stripes-8,right,right,0.5575394486777441,0.2718283617482484
KSB1989M,2019-05-20-16-54-24,3,43,0.5531437523529732,right,stripes-2,heavy poles sphere,right,right,0.5902674135058987,0.2718087691923756
